TDS,pH,Hardness,Turbidity,Litres_Processed,Days_Used,Cleaning_Frequency,Water_Source,Temperature,Fouling_Risk_Score,Operational_Risk_Category,Estimated_Membrane_Life_Months,Purifier_Recommendation,Cleaning_Frequency_Encoded,Water_Source_Encoded,Risk_Category_Encoded
1265,6.9,457,14.4,6144,1310,Rare,Tank Water,19,2335.75,Low Risk,24.520999999999994,RO + UV Purifier,1,3,1
475,6.8,162,17.5,9589,1209,Regular,Borewell,36,2448.75,Low Risk,21.0435,UF + UV Purifier,2,0,1
2133,9.4,477,3.0,4523,471,Rare,Borewell,37,2079.6,Low Risk,31.1085,RO + UV Purifier,1,0,1
2471,8.9,50,17.4,1216,870,Rare,Tank Water,40,2136.4,Low Risk,28.123,RO + UV Purifier,1,3,1
245,8.3,315,12.1,4467,985,Regular,Tank Water,39,1418.3,Low Risk,32.044500000000006,UV Purifier,2,3,1
2081,8.4,540,3.0,7923,728,Regular,Tank Water,44,2591.95,Medium Risk,25.912499999999994,RO + UV Purifier,2,3,2
392,7.7,257,8.8,6950,905,Regular,River,25,1706.15,Low Risk,30.090999999999998,UF + UV Purifier,2,2,1
531,9.3,671,3.6,3715,805,Moderate,Tank Water,42,1268.7,Low Risk,35.990500000000004,UF + UV Purifier,0,3,1
804,7.5,761,14.2,8325,791,Rare,Tank Water,32,2561.2,Medium Risk,21.5365,UF + UV Purifier,1,3,2
2098,7.0,418,15.3,890,974,Regular,River,23,1982.6,Low Risk,29.519000000000005,RO + UV Purifier,2,2,1
498,6.2,355,2.6,3537,952,Moderate,Borewell,40,1043.3,Low Risk,38.220499999999994,UF + UV Purifier,0,0,1
1063,8.6,61,10.4,732,964,Regular,Municipal,37,1084.75,Low Risk,37.229,UF + UV Purifier,2,1,1
2334,8.4,394,16.4,3631,54,Rare,Borewell,19,2544.95,Medium Risk,24.1355,RO + UV Purifier,1,0,2
2141,7.0,514,18.8,8134,835,Moderate,Municipal,42,3273.9,High Risk,16.04,RO + UV Purifier,0,1,0
1928,5.6,749,10.5,733,793,Rare,Municipal,42,1831.0,Low Risk,31.820500000000003,RO + UV Purifier,1,1,1
2208,8.9,715,19.0,1891,1113,Regular,Tank Water,32,2469.4,Low Risk,24.2795,RO + UV Purifier,2,3,1
1038,5.5,543,10.9,9947,463,Regular,Tank Water,37,2691.3999999999996,Medium Risk,21.253500000000006,UF + UV Purifier,2,3,2
809,8.3,417,8.2,1389,908,Regular,River,29,1128.5,Low Risk,36.9015,UF + UV Purifier,2,2,1
906,9.4,895,17.0,8402,1119,Moderate,Borewell,20,2796.05,Medium Risk,18.899,UF + UV Purifier,0,0,2
1563,7.3,986,10.1,1245,939,Moderate,Borewell,27,1815.95,Low Risk,31.439499999999995,RO + UV Purifier,0,0,1
1425,6.4,469,9.7,927,594,Moderate,Municipal,31,1450.6,Low Risk,34.6385,RO + UV Purifier,0,1,1
110,8.3,938,10.1,1231,135,Moderate,Tank Water,44,1065.75,Low Risk,36.0115,UV Purifier,0,3,1
1185,8.8,840,17.0,1299,125,Regular,Tank Water,39,1845.35,Low Risk,28.936500000000002,UF + UV Purifier,2,3,1
1968,7.7,220,16.7,7007,197,Regular,Borewell,31,2802.05,Medium Risk,20.6855,RO + UV Purifier,2,0,2
2373,9.4,183,8.4,7525,71,Regular,River,20,2733.6,Medium Risk,23.8215,RO + UV Purifier,2,2,2
871,5.7,476,7.0,9527,133,Moderate,Tank Water,18,2358.75,Low Risk,24.992499999999993,UF + UV Purifier,0,3,1
1694,7.5,74,10.1,8124,1257,Moderate,River,37,2502.8999999999996,Medium Risk,24.375999999999998,RO + UV Purifier,0,2,2
1707,8.4,579,11.7,8826,549,Regular,Borewell,18,2905.95,Medium Risk,20.30399999999999,RO + UV Purifier,2,0,2
1433,9.0,239,5.1,5883,311,Regular,Borewell,19,1910.5,Low Risk,30.860499999999995,RO + UV Purifier,2,0,1
984,6.2,190,16.0,6707,1096,Moderate,River,36,2223.55,Low Risk,24.627500000000005,UF + UV Purifier,0,2,1
1489,8.7,604,10.0,3038,976,Rare,Tank Water,41,1872.0,Low Risk,30.560000000000002,RO + UV Purifier,1,3,1
325,7.7,895,7.0,4218,1163,Regular,Borewell,27,1477.9499999999998,Low Risk,32.918,UF + UV Purifier,2,0,1
924,7.1,845,2.6,8732,1263,Regular,Municipal,21,2256.05,Low Risk,27.189999999999998,UF + UV Purifier,2,1,1
2365,6.0,707,5.2,3867,778,Regular,Borewell,21,2288.7,Low Risk,29.1565,RO + UV Purifier,2,0,1
1036,9.0,364,19.0,5508,860,Moderate,Tank Water,30,2268.0,Low Risk,23.774,UF + UV Purifier,0,3,1
2406,6.1,493,6.4,5729,78,Regular,Municipal,43,2540.2,Medium Risk,26.3765,RO + UV Purifier,2,1,2
2011,6.7,368,3.8,7888,144,Regular,Borewell,26,2506.3,Medium Risk,26.382999999999996,RO + UV Purifier,2,0,2
1896,6.7,490,9.5,2915,1208,Regular,Tank Water,24,1985.75,Low Risk,30.27949999999999,RO + UV Purifier,2,3,1
153,9.0,141,6.5,7671,532,Regular,Tank Water,33,1550.6,Low Risk,31.570499999999996,UV Purifier,2,3,1
826,8.2,228,1.2,3449,1015,Regular,Borewell,35,1080.95,Low Risk,38.7165,UF + UV Purifier,2,0,1
1644,8.7,105,6.8,4761,100,Rare,Tank Water,20,1855.4,Low Risk,31.426499999999997,RO + UV Purifier,1,3,1
1143,6.5,204,11.1,5645,1041,Rare,River,37,1954.05,Low Risk,28.627499999999998,UF + UV Purifier,1,2,1
2013,8.0,721,11.3,3966,1389,Regular,Municipal,37,2377.85,Low Risk,26.348,RO + UV Purifier,2,1,1
1876,7.8,160,7.5,3588,96,Regular,River,27,1848.1999999999998,Low Risk,31.85,RO + UV Purifier,2,2,1
1696,8.8,186,9.2,1615,996,Regular,Borewell,41,1541.95,Low Risk,34.2255,RO + UV Purifier,2,0,1
2014,9.1,281,19.3,5078,1266,Regular,River,43,2667.15,Medium Risk,21.636999999999997,RO + UV Purifier,2,2,2
949,5.5,517,7.9,3090,210,Moderate,Borewell,43,1486.65,Low Risk,33.71,UF + UV Purifier,0,0,1
2209,8.2,781,5.5,7872,642,Moderate,Borewell,39,2856.75,Medium Risk,23.141,RO + UV Purifier,0,0,2
2363,5.7,530,5.2,4073,726,Moderate,Tank Water,33,2238.95,Low Risk,29.561500000000006,RO + UV Purifier,0,3,1
102,7.7,117,9.4,3478,632,Rare,Tank Water,20,1001.3499999999999,Low Risk,36.369,UV Purifier,1,3,1
259,6.7,863,15.3,9922,277,Regular,Borewell,28,2618.1499999999996,Medium Risk,19.708,UV Purifier,2,0,2
880,6.7,298,4.5,7813,1267,Moderate,Municipal,42,1926.0500000000002,Low Risk,29.748499999999996,UF + UV Purifier,0,1,1
992,6.9,372,14.3,7522,388,Regular,Municipal,27,2363.7,Low Risk,23.673000000000002,UF + UV Purifier,2,1,1
2130,8.0,971,0.9,5475,278,Regular,Municipal,33,2359.2,Low Risk,28.9735,RO + UV Purifier,2,1,1
2476,6.8,953,8.7,5425,667,Rare,River,25,2828.6,Medium Risk,23.402500000000007,RO + UV Purifier,1,2,2
679,8.4,567,15.6,8547,979,Rare,Borewell,26,2500.7,Medium Risk,21.514499999999998,UF + UV Purifier,1,0,2
2033,7.1,841,7.1,8590,1141,Moderate,Tank Water,32,2967.45,Medium Risk,21.392000000000003,RO + UV Purifier,0,3,2
1480,5.8,481,11.5,8551,692,Moderate,River,38,2699.1,Medium Risk,21.9095,RO + UV Purifier,0,2,2
1390,8.6,536,4.5,5792,205,Rare,River,20,1985.0,Low Risk,30.297999999999995,RO + UV Purifier,1,2,1
1740,6.6,655,15.0,7145,752,Rare,Tank Water,21,2836.5,Medium Risk,20.442500000000003,RO + UV Purifier,1,3,2
1051,7.2,478,1.5,5903,455,Regular,Borewell,30,1686.05,Low Risk,33.1805,UF + UV Purifier,2,0,1
1087,8.2,318,17.1,3930,800,Regular,River,29,1960.1,Low Risk,27.312,UF + UV Purifier,2,2,1
1318,6.8,758,4.4,2495,732,Moderate,Borewell,38,1550.35,Low Risk,34.631499999999996,RO + UV Purifier,0,0,1
1020,5.7,586,17.6,6530,110,Moderate,Borewell,26,2457.2,Low Risk,22.240999999999993,UF + UV Purifier,0,0,1
1455,7.0,197,7.4,4391,956,Rare,Borewell,42,1770.8000000000002,Low Risk,31.820500000000003,RO + UV Purifier,1,0,1
269,9.3,167,14.6,7645,167,Moderate,Tank Water,31,1940.4,Low Risk,26.2975,UV Purifier,0,3,1
620,8.1,899,6.7,8998,1486,Regular,Borewell,36,2332.25,Low Risk,25.027,UF + UV Purifier,2,0,1
1586,8.2,416,18.2,2602,499,Rare,River,24,2098.5,Low Risk,26.754999999999995,RO + UV Purifier,1,2,1
139,8.0,899,3.0,3530,379,Regular,Tank Water,33,1123.55,Low Risk,36.891999999999996,UV Purifier,2,3,1
1660,6.3,115,4.0,9024,1179,Rare,Tank Water,39,2395.35,Low Risk,26.623999999999995,RO + UV Purifier,1,3,1
1518,7.2,862,10.1,8607,1362,Rare,River,37,2841.95,Medium Risk,21.027499999999996,RO + UV Purifier,1,2,2
1054,8.5,419,2.1,742,1283,Regular,Tank Water,22,910.8499999999999,Low Risk,40.789,UF + UV Purifier,2,3,1
1083,5.9,224,4.3,2384,1398,Moderate,River,27,1171.8999999999999,Low Risk,37.699,UF + UV Purifier,0,2,1
1074,6.6,880,18.9,8515,339,Moderate,Municipal,35,2966.25,Medium Risk,17.1455,UF + UV Purifier,0,1,2
137,6.6,637,19.5,7247,1073,Moderate,River,28,2222.2,Low Risk,22.470499999999994,UV Purifier,0,2,1
2475,7.2,544,7.8,8994,1031,Moderate,Tank Water,24,3143.3999999999996,Medium Risk,20.228,RO + UV Purifier,0,3,2
1374,9.4,163,18.5,4830,298,Regular,River,31,2224.85,Low Risk,24.880999999999997,RO + UV Purifier,2,2,1
1299,5.8,160,11.1,8363,1056,Rare,Municipal,37,2419.95,Low Risk,24.258500000000005,RO + UV Purifier,1,1,1
1725,7.6,810,5.8,3609,799,Regular,Borewell,35,2000.35,Low Risk,30.691500000000005,RO + UV Purifier,2,0,1
1013,6.2,488,14.2,2686,45,Moderate,Borewell,28,1697.0,Low Risk,30.460000000000004,UF + UV Purifier,0,0,1
553,9.4,764,13.3,2050,635,Moderate,Borewell,39,1459.8,Low Risk,32.230000000000004,UF + UV Purifier,0,0,1
136,6.0,196,19.8,1146,1411,Regular,Tank Water,44,1120.1000000000001,Low Risk,33.208999999999996,UV Purifier,2,3,1
1811,7.1,84,5.7,6644,842,Rare,Municipal,29,2167.8999999999996,Low Risk,28.845,RO + UV Purifier,1,1,1
895,8.5,358,13.6,5156,1186,Regular,River,35,1926.0,Low Risk,27.988999999999997,UF + UV Purifier,2,2,1
1072,8.3,587,1.5,9404,1365,Regular,River,43,2270.75,Low Risk,27.43,UF + UV Purifier,2,2,1
692,7.2,799,2.7,1037,511,Regular,River,19,969.0999999999999,Low Risk,39.5525,UF + UV Purifier,2,2,1
1237,6.9,63,0.6,7072,924,Rare,River,40,1731.65,Low Risk,33.069,RO + UV Purifier,1,2,1
1424,7.1,423,20.0,734,1358,Regular,Tank Water,18,1812.4499999999998,Low Risk,28.935000000000002,RO + UV Purifier,2,3,1
2371,6.6,606,16.1,7039,298,Regular,Tank Water,40,3158.0499999999997,Medium Risk,18.244500000000002,RO + UV Purifier,2,3,2
417,6.3,477,15.8,1874,443,Moderate,Municipal,27,1336.25,Low Risk,32.550000000000004,UF + UV Purifier,0,1,1
2496,7.4,777,10.4,2409,54,Regular,River,38,2375.0,Low Risk,27.5505,RO + UV Purifier,2,2,1
2262,6.6,282,6.4,9607,345,Moderate,Borewell,18,2954.95,Medium Risk,21.835499999999996,RO + UV Purifier,0,0,2
1446,6.6,754,3.4,7718,600,Moderate,Tank Water,23,2356.0,Low Risk,27.029000000000003,RO + UV Purifier,0,3,1
1691,8.1,612,6.1,580,754,Moderate,Municipal,24,1451.9,Low Risk,35.949000000000005,RO + UV Purifier,0,1,1
1989,9.4,988,7.8,2583,1037,Rare,Municipal,34,2138.5499999999997,Low Risk,29.526500000000002,RO + UV Purifier,1,1,1
2187,7.9,936,15.2,2190,1329,Moderate,Tank Water,26,2451.2,Low Risk,25.290000000000003,RO + UV Purifier,0,3,1
2096,5.8,775,11.0,1256,418,Regular,Borewell,24,2025.15,Low Risk,30.128,RO + UV Purifier,2,0,1
1872,5.8,712,2.0,3170,751,Regular,Borewell,34,1811.9,Low Risk,33.580999999999996,RO + UV Purifier,2,0,1
1412,9.3,489,0.9,4251,473,Moderate,River,20,1599.6999999999998,Low Risk,34.8915,RO + UV Purifier,0,2,1
1385,6.7,551,2.5,9159,1028,Moderate,Tank Water,33,2414.3,Low Risk,26.402499999999996,RO + UV Purifier,0,3,1
315,5.9,324,8.5,5761,1480,Regular,Borewell,22,1507.4499999999998,Low Risk,32.0175,UF + UV Purifier,2,0,1
2483,7.9,899,18.7,7352,1110,Moderate,Tank Water,37,3496.8500000000004,High Risk,14.706999999999999,RO + UV Purifier,0,3,0
2239,8.0,125,12.9,1994,726,Rare,Municipal,35,1990.85,Low Risk,30.052,RO + UV Purifier,1,1,1
1804,8.1,488,16.1,6240,1000,Moderate,Municipal,18,2701.6,Medium Risk,21.616000000000003,RO + UV Purifier,0,1,2
462,6.6,781,9.6,9711,750,Rare,Municipal,21,2423.1,Low Risk,23.1635,UF + UV Purifier,1,1,1
1816,5.6,909,7.6,8555,397,Rare,Tank Water,40,2904.3,Medium Risk,21.523499999999995,RO + UV Purifier,1,3,2
1293,9.4,748,2.6,1401,371,Rare,River,28,1297.25,Low Risk,37.4675,RO + UV Purifier,1,2,1
455,6.5,338,17.6,1172,333,Moderate,River,37,1259.3999999999999,Low Risk,32.964999999999996,UF + UV Purifier,0,2,1
290,8.2,964,15.8,9130,793,Rare,Borewell,26,2580.3,Medium Risk,20.098999999999997,UV Purifier,1,0,2
799,8.3,589,3.8,944,1427,Rare,Tank Water,25,958.15,Low Risk,39.551,UF + UV Purifier,1,3,1
2154,7.9,940,10.5,9657,845,Moderate,River,25,3368.55,High Risk,16.9925,RO + UV Purifier,0,2,0
2280,6.8,741,10.0,9155,141,Rare,Tank Water,22,3246.7,High Risk,18.463499999999996,RO + UV Purifier,1,3,0
656,6.6,302,12.7,2698,907,Moderate,River,29,1376.6,Low Risk,33.157000000000004,UF + UV Purifier,0,2,1
925,7.9,175,19.0,2787,1059,Regular,Municipal,18,1719.3,Low Risk,28.944499999999998,UF + UV Purifier,2,1,1
1154,9.0,226,11.8,4508,959,Rare,Municipal,32,1826.9,Low Risk,29.791999999999994,UF + UV Purifier,1,1,1
525,9.3,86,11.0,9604,732,Moderate,Borewell,42,2181.8,Low Risk,25.074999999999996,UF + UV Purifier,0,0,1
1674,5.9,459,1.5,996,875,Regular,Municipal,35,1252.95,Low Risk,38.748000000000005,RO + UV Purifier,2,1,1
2229,6.1,660,1.7,1963,973,Rare,River,23,1773.95,Low Risk,34.7085,RO + UV Purifier,1,2,1
688,9.3,659,4.2,7328,308,Rare,Borewell,27,1907.75,Low Risk,29.787999999999993,UF + UV Purifier,1,0,1
2112,8.4,176,1.1,4753,411,Moderate,Borewell,31,1892.15,Low Risk,33.170500000000004,RO + UV Purifier,0,0,1
1647,9.0,532,15.0,993,42,Regular,Municipal,38,1811.8500000000001,Low Risk,30.441499999999998,RO + UV Purifier,2,1,1
394,6.3,217,14.6,5565,332,Moderate,Tank Water,43,1713.4,Low Risk,28.842499999999998,UF + UV Purifier,0,3,1
2085,7.9,641,3.2,5930,189,Rare,Municipal,25,2348.45,Low Risk,28.365999999999996,RO + UV Purifier,1,1,1
1347,8.3,343,16.8,1926,183,Rare,Municipal,44,1788.75,Low Risk,29.618000000000006,RO + UV Purifier,1,1,1
1648,8.2,894,3.5,2293,783,Rare,Borewell,20,1710.25,Low Risk,33.94049999999999,RO + UV Purifier,1,0,1
1790,7.1,687,6.4,3223,210,Rare,Municipal,39,1943.6000000000001,Low Risk,31.207500000000003,RO + UV Purifier,1,1,1
1236,5.6,392,5.4,1158,1233,Regular,River,39,1184.1,Low Risk,37.747,RO + UV Purifier,2,2,1
1356,7.8,359,7.8,5261,406,Regular,Borewell,43,1940.6999999999998,Low Risk,29.924500000000002,RO + UV Purifier,2,0,1
2164,6.5,711,5.5,8130,805,Moderate,Municipal,36,2841.45,Medium Risk,23.169000000000004,RO + UV Purifier,0,1,2
459,7.3,577,10.0,9241,1221,Moderate,Tank Water,29,2275.3,Low Risk,24.4535,UF + UV Purifier,0,3,1
799,9.3,589,8.4,9334,1267,Moderate,River,29,2400.6499999999996,Low Risk,24.206000000000003,UF + UV Purifier,0,2,1
547,7.1,468,19.7,4850,1203,Rare,Tank Water,32,1999.6,Low Risk,25.392000000000003,UF + UV Purifier,1,3,1
774,8.9,493,1.6,707,45,Moderate,River,24,778.9,Low Risk,41.6855,UF + UV Purifier,0,2,1
1107,6.3,734,3.3,4690,1144,Regular,Tank Water,44,1719.3,Low Risk,32.72800000000001,UF + UV Purifier,2,3,1
1449,8.2,607,1.5,2383,1173,Moderate,Municipal,21,1415.1000000000001,Low Risk,36.7505,RO + UV Purifier,0,1,1
685,9.4,889,12.7,3386,282,Moderate,River,38,1758.4499999999998,Low Risk,29.690000000000005,UF + UV Purifier,0,2,1
1356,5.9,285,1.6,977,1113,Regular,Borewell,26,1016.8,Low Risk,40.3665,RO + UV Purifier,2,0,1
1347,5.5,488,16.8,9453,1319,Regular,Borewell,39,2983.05,Medium Risk,17.747500000000006,RO + UV Purifier,2,0,2
1093,7.2,263,10.5,8881,1462,Rare,Tank Water,33,2417.0,Low Risk,24.047500000000007,UF + UV Purifier,1,3,1
1535,5.9,134,10.8,7354,60,Regular,Tank Water,43,2362.8999999999996,Low Risk,25.347999999999992,RO + UV Purifier,2,3,1
671,8.5,843,11.5,1255,1074,Regular,Tank Water,30,1363.1,Low Risk,33.8325,UF + UV Purifier,2,3,1
2482,9.2,793,3.8,5431,760,Moderate,River,21,2564.5,Medium Risk,26.955500000000004,RO + UV Purifier,0,2,2
1345,7.2,134,4.4,6224,318,Regular,Borewell,41,1842.3999999999999,Low Risk,31.453000000000003,RO + UV Purifier,2,0,1
2184,6.5,970,6.7,4650,527,Rare,Municipal,26,2494.0,Low Risk,26.573,RO + UV Purifier,1,1,1
1088,7.2,538,12.1,4560,1458,Moderate,River,43,1954.1,Low Risk,28.483999999999998,UF + UV Purifier,0,2,1
377,8.4,114,4.6,5265,577,Rare,Tank Water,38,1213.55,Low Risk,35.7555,UF + UV Purifier,1,3,1
1319,5.5,695,2.8,4112,990,Regular,Borewell,35,1701.05,Low Risk,33.415,RO + UV Purifier,2,0,1
1987,7.9,712,19.4,7053,161,Rare,Tank Water,32,3147.8500000000004,Medium Risk,16.971500000000002,RO + UV Purifier,1,3,2
583,8.0,676,0.9,7878,1377,Rare,Municipal,32,1813.4,Low Risk,31.189999999999998,UF + UV Purifier,1,1,1
1365,8.1,113,16.2,2189,887,Regular,Municipal,23,1709.6999999999998,Low Risk,30.449500000000004,RO + UV Purifier,2,1,1
830,6.5,392,15.9,1816,1185,Regular,Borewell,28,1499.8000000000002,Low Risk,31.678,UF + UV Purifier,2,0,1
2339,8.4,988,6.3,7630,550,Moderate,River,25,3010.6,Medium Risk,21.805999999999997,RO + UV Purifier,0,2,2
1140,5.9,924,3.1,3686,59,Moderate,Municipal,38,1662.6999999999998,Low Risk,33.495000000000005,UF + UV Purifier,0,1,1
1017,6.3,968,3.3,6289,656,Moderate,Municipal,34,2019.4499999999998,Low Risk,29.6635,UF + UV Purifier,0,1,1
985,9.0,401,14.1,1645,1354,Regular,Municipal,41,1483.7,Low Risk,32.5135,UF + UV Purifier,2,1,1
121,8.5,207,13.0,4894,33,Rare,Municipal,42,1407.75,Low Risk,31.668,UV Purifier,1,1,1
573,5.6,638,15.8,8442,1378,Rare,Tank Water,34,2471.8999999999996,Low Risk,21.585999999999995,UF + UV Purifier,1,3,1
2357,6.5,540,18.8,8048,538,Moderate,Tank Water,41,3380.7,High Risk,15.417000000000003,RO + UV Purifier,0,3,0
2453,6.4,707,14.0,1060,1290,Moderate,River,43,2263.65,Low Risk,27.822999999999997,RO + UV Purifier,0,2,1
803,6.6,904,3.5,2412,45,Regular,Borewell,35,1310.1,Low Risk,36.257,UF + UV Purifier,2,0,1
786,6.5,512,5.2,2364,1026,Rare,Borewell,21,1186.0,Low Risk,36.928000000000004,UF + UV Purifier,1,0,1
384,5.8,274,16.9,796,1499,Moderate,Borewell,32,1110.7,Low Risk,34.41799999999999,UF + UV Purifier,0,0,1
815,7.3,966,4.6,2909,985,Regular,Municipal,19,1462.55,Low Risk,34.5675,UF + UV Purifier,2,1,1
862,8.4,362,1.9,8130,1283,Moderate,Tank Water,19,1889.4,Low Risk,30.631,UF + UV Purifier,0,3,1
1350,7.9,664,14.2,1961,1160,Regular,Tank Water,27,1835.9499999999998,Low Risk,29.8325,RO + UV Purifier,2,3,1
1047,8.2,968,8.3,4792,1442,Rare,River,20,2009.8999999999999,Low Risk,28.819000000000006,UF + UV Purifier,1,2,1
1130,5.8,908,18.4,2768,292,Regular,Borewell,25,2124.7999999999997,Low Risk,25.786,UF + UV Purifier,2,0,1
128,9.3,862,13.2,1494,1118,Moderate,Tank Water,37,1204.0,Low Risk,34.007,UV Purifier,0,3,1
1006,8.9,989,2.3,7054,294,Moderate,River,24,2098.1499999999996,Low Risk,29.064999999999994,UF + UV Purifier,0,2,1
2226,8.7,515,19.0,507,1391,Rare,Borewell,29,2180.8,Low Risk,27.1015,RO + UV Purifier,1,0,1
669,8.8,137,5.5,3015,1354,Rare,Municipal,43,1068.4,Low Risk,37.6225,UF + UV Purifier,1,1,1
2106,9.2,932,7.1,1917,407,Moderate,Tank Water,36,2043.95,Low Risk,30.818500000000004,RO + UV Purifier,0,3,1
1553,7.7,352,8.3,2816,1228,Moderate,Tank Water,43,1689.3000000000002,Low Risk,32.729,RO + UV Purifier,0,3,1
837,6.3,729,1.5,7858,992,Moderate,Borewell,32,1985.25,Low Risk,29.886000000000003,UF + UV Purifier,0,0,1
615,8.0,484,10.2,4432,1205,Rare,Municipal,31,1598.1,Low Risk,31.451000000000004,UF + UV Purifier,1,1,1
2100,8.5,731,2.9,6704,505,Moderate,Municipal,33,2500.55,Medium Risk,26.98,RO + UV Purifier,0,1,2
138,8.5,184,8.3,1787,1319,Rare,Tank Water,44,751.85,Low Risk,39.1895,UV Purifier,1,3,1
986,7.6,99,7.3,1618,358,Moderate,Borewell,31,1072.25,Low Risk,37.839,UF + UV Purifier,0,0,1
2304,5.8,481,15.6,9244,1216,Regular,River,20,3379.05,High Risk,15.938000000000002,RO + UV Purifier,2,2,0
1198,7.0,389,16.2,8137,467,Regular,Tank Water,35,2642.6,Medium Risk,20.924500000000002,UF + UV Purifier,2,3,2
1923,9.2,396,3.5,1160,1396,Moderate,Municipal,39,1453.7,Low Risk,36.806999999999995,RO + UV Purifier,0,1,1
1810,7.8,695,7.6,9407,1420,Regular,River,23,2932.8,Medium Risk,21.119499999999995,RO + UV Purifier,2,2,2
1073,7.7,396,7.8,7422,1252,Rare,Borewell,34,2140.0,Low Risk,27.383999999999993,UF + UV Purifier,1,0,1
1662,6.6,698,3.5,8604,45,Regular,Municipal,40,2575.7,Medium Risk,25.216,RO + UV Purifier,2,1,2
1088,7.0,294,16.1,6837,1349,Regular,River,31,2345.85,Low Risk,23.644499999999994,UF + UV Purifier,2,2,1
120,9.1,158,14.3,3029,897,Rare,Tank Water,31,1157.45,Low Risk,33.8845,UV Purifier,1,3,1
2450,8.2,874,4.2,4470,540,Regular,Municipal,37,2456.8,Low Risk,27.928999999999995,RO + UV Purifier,2,1,1
968,8.6,848,7.7,3907,1013,Regular,Borewell,30,1759.6499999999999,Low Risk,31.2235,UF + UV Purifier,2,0,1
183,7.3,582,2.6,9546,1292,Moderate,Municipal,44,1889.3,Low Risk,29.243999999999993,UV Purifier,0,1,1
1782,8.0,139,12.8,7916,610,Rare,Tank Water,20,2652.95,Medium Risk,22.543999999999997,RO + UV Purifier,1,3,2
2076,6.5,345,2.9,5260,1354,Rare,Borewell,30,2098.25,Low Risk,30.761999999999993,RO + UV Purifier,1,0,1
1510,8.3,161,19.7,2397,35,Moderate,Tank Water,41,1975.0,Low Risk,27.4105,RO + UV Purifier,0,3,1
1630,7.2,862,15.7,6864,1273,Moderate,River,19,2860.5,Medium Risk,19.945999999999998,RO + UV Purifier,0,2,2
669,7.3,638,8.1,8964,1048,Regular,Municipal,26,2290.2,Low Risk,25.135000000000005,UF + UV Purifier,2,1,1
1033,8.1,226,11.8,4587,1486,Regular,Tank Water,30,1778.25,Low Risk,30.036499999999993,UF + UV Purifier,2,3,1
2080,9.2,392,18.3,9964,836,Regular,River,25,3443.0,High Risk,14.266,RO + UV Purifier,2,2,0
1955,5.8,709,11.3,4874,1439,Moderate,Borewell,33,2479.65,Low Risk,25.208,RO + UV Purifier,0,0,1
892,8.8,150,3.9,8107,648,Rare,Borewell,41,1885.55,Low Risk,30.2235,UF + UV Purifier,1,0,1
891,6.7,807,7.9,4519,1348,Regular,River,20,1802.5,Low Risk,30.580499999999994,UF + UV Purifier,2,2,1
1909,7.3,678,16.9,1315,1171,Moderate,River,30,2132.85,Low Risk,27.448499999999992,RO + UV Purifier,0,2,1
1394,5.6,653,13.1,7755,434,Rare,Borewell,21,2678.1,Medium Risk,21.713499999999996,RO + UV Purifier,1,0,2
2355,6.7,450,13.2,1422,1026,Moderate,Tank Water,35,2121.3,Low Risk,29.082000000000008,RO + UV Purifier,0,3,1
1707,7.5,77,17.4,5367,623,Regular,River,19,2389.2,Low Risk,24.0805,RO + UV Purifier,2,2,1
1183,5.7,986,17.9,1764,595,Moderate,Tank Water,37,2015.8,Low Risk,27.121,UF + UV Purifier,0,3,1
1084,7.5,586,18.4,4224,781,Moderate,Borewell,39,2175.3,Low Risk,25.028,UF + UV Purifier,0,0,1
1780,9.2,107,2.3,3222,41,Moderate,Tank Water,38,1513.45,Low Risk,36.019,RO + UV Purifier,0,3,1
619,5.9,547,11.1,5855,1262,Moderate,Tank Water,32,1877.9,Low Risk,28.512500000000003,UF + UV Purifier,0,3,1
690,8.6,346,14.9,3050,194,Rare,River,34,1554.2,Low Risk,31.031000000000002,UF + UV Purifier,1,2,1
1150,7.1,183,15.3,5819,907,Regular,Tank Water,27,2142.2,Low Risk,25.909499999999998,UF + UV Purifier,2,3,1
1809,8.1,380,12.3,7186,1347,Rare,Tank Water,18,2645.3999999999996,Medium Risk,22.893999999999995,RO + UV Purifier,1,3,2
2135,6.5,298,3.8,2173,107,Moderate,Tank Water,23,1679.55,Low Risk,34.863499999999995,RO + UV Purifier,0,3,1
2346,6.1,599,16.0,5087,1487,Moderate,Borewell,20,2845.6000000000004,Medium Risk,21.3355,RO + UV Purifier,0,0,2
448,6.1,951,14.5,5853,643,Regular,Borewell,36,2109.9,Low Risk,25.372500000000002,UF + UV Purifier,2,0,1
1059,5.8,990,2.2,7357,898,Regular,Municipal,24,2166.55,Low Risk,28.5075,UF + UV Purifier,2,1,1
2063,6.2,124,9.5,2166,841,Rare,Borewell,30,1792.1999999999998,Low Risk,32.36599999999999,RO + UV Purifier,1,0,1
792,8.2,703,3.9,5011,1130,Rare,Borewell,30,1620.0,Low Risk,32.95550000000001,UF + UV Purifier,1,0,1
1659,9.0,883,7.1,6672,1101,Regular,Municipal,34,2511.6499999999996,Medium Risk,25.223,RO + UV Purifier,2,1,2
477,8.8,217,0.9,1884,796,Rare,Municipal,18,654.75,Low Risk,42.335,UF + UV Purifier,1,1,1
